Modelo,Valor,Local
11,2750.0,FORTALEZA PAUPINA
11,2750.0,FORTALEZA VILA VELHA
12,2750.0,FORTALEZA SÃO GERARDO
11 PRO,2750.0,FORTALEZA LAGOA REDONDA
X,2760.0,FORTALEZA VILA UNIÃO
11,2790.0,FORTALEZA CENTRO
11,2790.0,FORTALEZA CENTRO
11,2790.0,MARACANAÚ NOVO ORIENTE
12,2799.0,PACATUBA SENADOR CARLOS JEREISSATI
12,2799.0,FORTALEZA COCÓ
11 PRO MAX,2799.0,AQUIRAZ
11 PRO,2799.0,AQUIRAZ
11 PRO MAX,2800.0,FORTALEZA CENTRO
12,2800.0,FORTALEZA CONJUNTO CEARÁ I
11,2800.0,FORTALEZA JARDIM DAS OLIVEIRAS
11,2800.0,FORTALEZA BELA VISTA
12,2800.0,FORTALEZA BARRA DO CEARÁ
12,2800.0,FORTALEZA MONTESE
11,2800.0,FORTALEZA MESSEJANA
11,2800.0,FORTALEZA PARQUE ARAXÁ
12 PRO,2800.0,FORTALEZA MEIRELES
11,2800.0,FORTALEZA PARQUE DOIS IRMÃOS
11,2800.0,FORTALEZA MEIRELES
11 PRO,2800.0,AQUIRAZ
11 PRO MAX,2800.0,FORTALEZA JOÃO XXIII
11 PRO,2850.0,FORTALEZA GRANJA LISBOA
12,2850.0,FORTALEZA BONSUCESSO
12,2850.0,FORTALEZA PREFEITO JOSÉ WALTER
11,2850.0,FORTALEZA RODOLFO TEÓFILO
11,2850.0,FORTALEZA PAPICU
12,2850.0,FORTALEZA CAMBEBA
11,2850.0,FORTALEZA CIDADE DOS FUNCIONÁRIOS
11 PRO,2899.0,FORTALEZA EDSON QUEIROZ
11 PRO MAX,2900.0,FORTALEZA MESSEJANA
11 PRO MAX,2900.0,FORTALEZA BARRA DO CEARÁ
12 MINI,2900.0,PACATUBA CENTRO
12,2900.0,EUSÉBIO URUCUNEMA
11 PRO MAX,2900.0,FORTALEZA CENTRO
12,2900.0,FORTALEZA PARANGABA
11 PRO MAX,2900.0,MARACANAÚ NOVO ORIENTE
11 PRO MAX,2900.0,FORTALEZA MESSEJANA
11,2900.0,FORTALEZA QUINTINO CUNHA
12,2900.0,FORTALEZA MESSEJANA
11,2900.0,FORTALEZA BENFICA
11 PRO,2900.0,FORTALEZA PICI
11 PRO MAX,2900.0,FORTALEZA COCÓ
11,2900.0,FORTALEZA BARRA DO CEARÁ
11,2950.0,FORTALEZA CAJAZEIRAS
11,2950.0,FORTALEZA CAJAZEIRAS
11 PRO MAX,2950.0,PACAJUS
11 PRO,2950.0,FORTALEZA CENTRO
12,2999.0,FORTALEZA RODOLFO TEÓFILO
12,2999.0,PACATUBA SENADOR CARLOS JEREISSATI
11 PRO,2999.0,AQUIRAZ
11 PRO,3000.0,FORTALEZA JACARECANGA
12,3000.0,FORTALEZA ALDEOTA
11 PRO,3000.0,EUSÉBIO CARARU
11 PRO MAX,3000.0,FORTALEZA JOÃO XXIII
11 PRO MAX,3000.0,FORTALEZA CENTRO
11 PRO,3000.0,FORTALEZA PARQUE SÃO JOSÉ
11,3000.0,FORTALEZA VICENTE PINZON
12,3000.0,PACAJUS
X,3000.0,FORTALEZA SAPIRANGA-COITÉ
11 PRO MAX,3000.0,CAUCAIA SÃO MIGUEL (JUREMA)
12,3000.0,FORTALEZA HENRIQUE JORGE
11 PRO,3000.0,FORTALEZA MONTESE
12,3000.0,FORTALEZA JARDIM DAS OLIVEIRAS
12,3000.0,FORTALEZA JARDIM IRACEMA
11,3000.0,AQUIRAZ
11 PRO,3000.0,FORTALEZA BOA VISTA-CASTELÃO
11,3000.0,FORTALEZA RODOLFO TEÓFILO
12,3000.0,FORTALEZA BARRA DO CEARÁ
13 MINI,3000.0,FORTALEZA COCÓ
12 PRO,3000.0,FORTALEZA PASSARÉ
12 PRO,3000.0,FORTALEZA CURIÓ
11,3000.0,FORTALEZA PRESIDENTE KENNEDY
11 PRO MAX,3000.0,FORTALEZA JANGURUSSU
11 PRO MAX,3000.0,MARACANAÚ NOVO ORIENTE
12,3000.0,FORTALEZA EDSON QUEIROZ
11 PRO MAX,3000.0,CAUCAIA ICARAÍ
11,3000.0,PACATUBA FORQUILHA
12,3000.0,FORTALEZA MONDUBIM
11,3000.0,FORTALEZA SIQUEIRA
12,3000.0,FORTALEZA CONJUNTO ESPERANÇA
11 PRO MAX,3000.0,FORTALEZA ENGENHEIRO LUCIANO CAVALCANTE
12,3000.0,FORTALEZA SERRINHA
11 PRO,3000.0,CAUCAIA ARIANÓPOLIS (JUREMA)
13 MINI,3000.0,FORTALEZA COCÓ
11 PRO MAX,3000.0,FORTALEZA COCÓ
12,3000.0,FORTALEZA MEIRELES
11,3000.0,FORTALEZA CENTRO
11 PRO MAX,3000.0,FORTALEZA MARAPONGA
11 PRO,3000.0,FORTALEZA HENRIQUE JORGE
11 PRO MAX,3049.0,FORTALEZA MESSEJANA
12,3049.0,FORTALEZA MANOEL SÁTIRO
12,3049.0,FORTALEZA MESSEJANA
12,3050.0,FORTALEZA DIONISIO TORRES
11 PRO MAX,3050.0,FORTALEZA PRAIA DE IRACEMA
12,3099.0,FORTALEZA EDSON QUEIROZ
12,3099.0,AQUIRAZ
12,3099.0,EUSÉBIO TAMATANDUBA
12,3099.0,MARACANAÚ CENTRO
11 PRO MAX,3100.0,FORTALEZA PREFEITO JOSÉ WALTER
12,3100.0,FORTALEZA BARRA DO CEARÁ
11 PRO MAX,3100.0,MARANGUAPE PARQUE IRACEMA
11 PRO,3100.0,FORTALEZA CAJAZEIRAS
11 PRO,3100.0,FORTALEZA CAJAZEIRAS
12,3100.0,FORTALEZA DEMÓCRITO ROCHA
11 PRO,3100.0,MARACANAÚ JARDIM BANDEIRANTES
11 PRO MAX,3100.0,FORTALEZA CIDADE DOS FUNCIONÁRIOS
11,3100.0,FORTALEZA JÓQUEI CLUBE
12,3150.0,FORTALEZA CAMBEBA
12,3159.0,FORTALEZA PRESIDENTE KENNEDY
11 PRO MAX,3199.0,FORTALEZA AEROLÂNDIA
12,3199.0,FORTALEZA FÁTIMA
12,3199.0,FORTALEZA SÃO GERARDO
12,3200.0,FORTALEZA ALDEOTA
12,3200.0,FORTALEZA MEIRELES
11 PRO MAX,3200.0,CAUCAIA NOVA METRÓPOLE (JUREMA)
11 PRO,3200.0,FORTALEZA LAGOA REDONDA
11 PRO MAX,3200.0,FORTALEZA MEIRELES
12,3200.0,FORTALEZA MEIRELES
11 PRO,3200.0,FORTALEZA MEIRELES
12,3200.0,FORTALEZA ALDEOTA
11 PRO MAX,3200.0,FORTALEZA MEIRELES
11,3200.0,FORTALEZA PARREÃO
12,3200.0,FORTALEZA CARLITO PAMPLONA
11 PRO MAX,3200.0,FORTALEZA ARACAPÉ
11 PRO MAX,3200.0,FORTALEZA MONTE CASTELO
11 PRO MAX,3299.0,MARACANAÚ CENTRO
12,3299.0,AQUIRAZ
11 PRO MAX,3299.0,MARACANAÚ CENTRO
11 PRO MAX,3300.0,EUSÉBIO CENTRO
12,3300.0,FORTALEZA CAMBEBA
12,3300.0,CAUCAIA ARATURI (JUREMA)
12,3300.0,FORTALEZA EDSON QUEIROZ
11 PRO MAX,3350.0,FORTALEZA SALINAS
11 PRO MAX,3399.0,MARACANAÚ CENTRO
11 PRO MAX,3399.0,FORTALEZA CENTRO
11 PRO MAX,3399.0,MARACANAÚ LUZARDO VIANA
11 PRO MAX,3399.0,MARACANAÚ CENTRO
11 PRO MAX,3399.0,MARACANAÚ CENTRO
11 PRO MAX,3400.0,FORTALEZA MANUEL DIAS BRANCO
11 PRO MAX,3400.0,FORTALEZA CARLITO PAMPLONA
11 PRO MAX,3400.0,CAUCAIA IPARANA
11 PRO MAX,3400.0,FORTALEZA MESSEJANA
11 PRO,3400.0,FORTALEZA DAMAS
12,3400.0,FORTALEZA DENDÊ
11 PRO MAX,3400.0,FORTALEZA PEDRAS
11 PRO MAX,3449.0,EUSÉBIO TAMATANDUBA
12,3498.0,FORTALEZA CAJAZEIRAS
11 PRO MAX,3499.0,MARACANAÚ CENTRO
12,3499.0,FORTALEZA CONJUNTO CEARÁ II
11 PRO MAX,3499.0,MARACANAÚ CENTRO
11 PRO MAX,3500.0,FORTALEZA MUCURIPE
12,3500.0,FORTALEZA ELLERY
12,3500.0,FORTALEZA ALDEOTA
12,3500.0,CAUCAIA NOVA METRÓPOLE (JUREMA)
12 PRO,3500.0,PACATUBA SENADOR CARLOS JEREISSATI
12,3500.0,FORTALEZA PREFEITO JOSÉ WALTER
12,3500.0,FORTALEZA PREFEITO JOSÉ WALTER
12,3500.0,FORTALEZA JOÃO XXIII
11 PRO MAX,3500.0,FORTALEZA SERRINHA
12,3500.0,FORTALEZA ALDEOTA
11 PRO MAX,3500.0,FORTALEZA JARDIM IRACEMA
11 PRO MAX,3500.0,FORTALEZA PASSARÉ
12,3500.0,FORTALEZA VILA VELHA
11,3500.0,AQUIRAZ
11 PRO MAX,3500.0,FORTALEZA PARANGABA
11 PRO MAX,3500.0,MARACANAÚ JARDIM BANDEIRANTES
11 PRO MAX,3500.0,FORTALEZA FÁTIMA
12,3500.0,FORTALEZA PARANGABA
12,3500.0,CASCAVEL
11 PRO,3500.0,FORTALEZA BARRA DO CEARÁ
12,3500.0,FORTALEZA QUINTINO CUNHA
12,3500.0,FORTALEZA CRISTO REDENTOR
11 PRO MAX,3500.0,FORTALEZA GRANJA LISBOA
13 MINI,3550.0,MARACANAÚ ALTO DA MANGUEIRA
13,3580.0,FORTALEZA PIRAMBU
12,3600.0,CAUCAIA TABAPUÁ
12 PRO,3650.0,FORTALEZA PARANGABA
11 PRO MAX,3700.0,FORTALEZA VARJOTA
SE,3700.0,FORTALEZA PARQUE DOIS IRMÃOS
13,3700.0,FORTALEZA MEIRELES
13,3799.0,FORTALEZA ALDEOTA
XS MAX,3800.0,FORTALEZA PAPICU
11 PRO MAX,3800.0,FORTALEZA MEIRELES
13,3800.0,FORTALEZA CANINDEZINHO
12 PRO MAX,3800.0,FORTALEZA CARLITO PAMPLONA
13,3800.0,FORTALEZA BONSUCESSO
13,3800.0,FORTALEZA ALDEOTA
11 PRO MAX,3800.0,FORTALEZA PLANALTO AYRTON SENNA
12,3800.0,FORTALEZA PARQUE DOIS IRMÃOS
13,3850.0,FORTALEZA FARIAS BRITO
13,3899.0,FORTALEZA PAPICU
12 PRO MAX,3900.0,FORTALEZA SERRINHA
13,3900.0,CAUCAIA
12,3900.0,CASCAVEL
12,3950.0,FORTALEZA ELLERY
13,3980.0,FORTALEZA JACARECANGA
12 PRO MAX,3990.0,FORTALEZA JANGURUSSU
13,3990.0,FORTALEZA DOM LUSTOSA
12 PRO MAX,3999.0,FORTALEZA VILA PERI
12 PRO,3999.0,FORTALEZA PARQUE IRACEMA
13,3999.0,FORTALEZA JOAQUIM TÁVORA
12 PRO,3999.0,FORTALEZA PARQUE IRACEMA
11 PRO MAX,3999.0,MARACANAÚ LUZARDO VIANA
13,3999.0,FORTALEZA PADRE ANDRADE
13,3999.0,FORTALEZA AEROPORTO
13,4000.0,FORTALEZA ANTÔNIO BEZERRA
13,4000.0,EUSÉBIO JABUTI
13 PRO MAX,4000.0,PACATUBA SENADOR CARLOS JEREISSATI
13,4000.0,FORTALEZA VICENTE PINZON
13,4000.0,FORTALEZA PANAMERICANO
12 PRO,4000.0,FORTALEZA JANGURUSSU
12 PRO,4000.0,FORTALEZA DENDÊ
13 MINI,4000.0,CAUCAIA PADRE ROMUALDO
13,4000.0,FORTALEZA JACARECANGA
13,4000.0,MARACANAÚ TIMBÓ
12,4000.0,MARANGUAPE CÔNEGO RAIMUNDO PINTO
11 PRO MAX,4000.0,FORTALEZA HENRIQUE JORGE
12 PRO,4050.0,FORTALEZA CENTRO
12 PRO MAX,4099.0,FORTALEZA RODOLFO TEÓFILO
12 PRO MAX,4100.0,FORTALEZA FLORESTA
12 PRO,4100.0,FORTALEZA ALDEOTA
13,4150.0,FORTALEZA CENTRO
12 PRO MAX,4199.0,FORTALEZA PAPICU
12 PRO,4199.0,FORTALEZA MEIRELES
12 PRO MAX,4200.0,FORTALEZA VICENTE PINZON
13,4200.0,CANINDÉ
13,4200.0,FORTALEZA JARDIM DAS OLIVEIRAS
12 PRO MAX,4200.0,FORTALEZA FLORESTA
12 PRO MAX,4200.0,CAUCAIA PARQUE GUADALAJARA (JUREMA)
13,4200.0,MARACANAÚ
13,4200.0,CANINDÉ
13 MINI,4200.0,FORTALEZA MESSEJANA
12 PRO,4200.0,FORTALEZA PARQUE ARAXÁ
12,4200.0,CAUCAIA PARQUE GUADALAJARA (JUREMA)
12 PRO MAX,4250.0,CAUCAIA ARATURI (JUREMA)
12 PRO,4250.0,FORTALEZA CAJAZEIRAS
13,4299.0,PARACURU
12 PRO MAX,4299.0,FORTALEZA JÓQUEI CLUBE
12 PRO MAX,4300.0,FORTALEZA MONDUBIM
12 PRO,4300.0,MARACANAÚ PAJUÇARA
13,4300.0,MARACANAÚ NOVO ORIENTE
12 PRO MAX,4300.0,FORTALEZA AMADEU FURTADO
12 PRO MAX,4300.0,FORTALEZA BOA VISTA-CASTELÃO
12 PRO,4350.0,FORTALEZA ALDEOTA
12 PRO MAX,4350.0,FORTALEZA JACARECANGA
12 PRO MAX,4350.0,FORTALEZA AMADEU FURTADO
12 PRO MAX,4399.0,FORTALEZA CIDADE 2000
13,4399.0,EUSÉBIO TAMATANDUBA
12 PRO MAX,4400.0,FORTALEZA JÓQUEI CLUBE
13,4400.0,FORTALEZA ALDEOTA
12 PRO MAX,4400.0,FORTALEZA JÓQUEI CLUBE
12 PRO MAX,4400.0,FORTALEZA MEIRELES
12 PRO MAX,4449.0,FORTALEZA JARDIM DAS OLIVEIRAS
12 PRO,4499.0,FORTALEZA JOSÉ BONIFÁCIO
12 PRO MAX,4499.0,FORTALEZA MESSEJANA
12 PRO MAX,4499.0,MARACANAÚ CENTRO
13,4499.0,FORTALEZA COCÓ
12 PRO MAX,4499.0,FORTALEZA PAPICU
12 PRO MAX,4499.0,MARACANAÚ CENTRO
12 PRO MAX,4500.0,FORTALEZA MONTESE
12 PRO MAX,4500.0,EUSÉBIO CIDADE ALPHA
12,4500.0,FORTALEZA CENTRO
12 PRO MAX,4500.0,FORTALEZA GRANJA LISBOA
12 PRO MAX,4500.0,FORTALEZA MONTE CASTELO
12 PRO MAX,4500.0,FORTALEZA COAÇU
13,4500.0,FORTALEZA JARDIM AMÉRICA
12 PRO MAX,4500.0,FORTALEZA JANGURUSSU
12 PRO MAX,4500.0,FORTALEZA TAUAPE
12 PRO MAX,4500.0,FORTALEZA MEIRELES
12 PRO MAX,4549.0,FORTALEZA AEROLÂNDIA
13 PRO,4550.0,FORTALEZA JOSÉ DE ALENCAR
13 PRO,4550.0,FORTALEZA JOSÉ DE ALENCAR
12 PRO MAX,4599.0,MARACANAÚ CENTRO
12 PRO MAX,4599.0,FORTALEZA CIDADE 2000
12 PRO MAX,4599.0,FORTALEZA EDSON QUEIROZ
12 PRO MAX,4599.0,MARACANAÚ LUZARDO VIANA
12 PRO MAX,4599.0,MARACANAÚ LUZARDO VIANA
12 PRO MAX,4599.0,MARACANAÚ CENTRO
12 PRO MAX,4599.0,CAUCAIA PACHECO
12 PRO MAX,4599.0,MARACANAÚ CENTRO
13,4600.0,FORTALEZA CIDADE 2000
14,4600.0,FORTALEZA MARAPONGA
13 PRO,4700.0,FORTALEZA ALDEOTA
13,4700.0,FORTALEZA PIRAMBU
12 PRO MAX,4800.0,FORTALEZA GRANJA LISBOA
13,4800.0,FORTALEZA VICENTE PINZON
13 PRO,4800.0,FORTALEZA ELLERY
12 PRO MAX,4899.0,FORTALEZA DIONISIO TORRES
12 PRO MAX,4999.0,FORTALEZA PARANGABA
12 PRO MAX,5000.0,FORTALEZA ANTÔNIO BEZERRA
12 PRO MAX,5000.0,ACARAPE
XS MAX,5000.0,CAUCAIA SÃO MIGUEL (JUREMA)
13 PRO MAX,5000.0,FORTALEZA PADRE ANDRADE
13,5000.0,FORTALEZA ALDEOTA
13 PRO MAX,5000.0,FORTALEZA MEIRELES
13,5000.0,FORTALEZA HENRIQUE JORGE
13 PRO MAX,5100.0,FORTALEZA MESSEJANA
12 PRO MAX,5100.0,FORTALEZA CONJUNTO CEARÁ II
13 PRO MAX,5100.0,FORTALEZA FLORESTA
13 PRO,5100.0,FORTALEZA FÁTIMA
13 PRO MAX,5100.0,FORTALEZA CONJUNTO CEARÁ II
13,5150.0,PACATUBA SENADOR CARLOS JEREISSATI
13 PRO MAX,5150.0,FORTALEZA PADRE ANDRADE
13 PRO MAX,5150.0,FORTALEZA PASSARÉ
13 PRO,5199.0,FORTALEZA COCÓ
13 PRO,5199.0,FORTALEZA COCÓ
13 PRO MAX,5200.0,FORTALEZA COCÓ
14 MINI,5250.0,FORTALEZA ALDEOTA
13 PRO,5299.0,FORTALEZA EDSON QUEIROZ
13 PRO,5299.0,CAUCAIA PARQUE GUADALAJARA (JUREMA)
13 PRO MAX,5300.0,FORTALEZA FLORESTA
13 PRO MAX,5499.0,FORTALEZA MEIRELES
13 PRO MAX,5499.0,FORTALEZA MEIRELES
13 PRO MAX,5500.0,FORTALEZA VARJOTA
13 PRO MAX,5500.0,FORTALEZA JÓQUEI CLUBE
13 PRO MAX,5500.0,FORTALEZA MEIRELES
13 PRO MAX,5500.0,FORTALEZA RODOLFO TEÓFILO
13 PRO,5500.0,FORTALEZA ENGENHEIRO LUCIANO CAVALCANTE
13 PRO MAX,5500.0,FORTALEZA CAIS DO PORTO
13,5500.0,FORTALEZA MEIRELES
13 PRO MAX,5599.0,FORTALEZA PAPICU
13 PRO MAX,5600.0,CAUCAIA PLANALTO CAUCAIA
12 PRO MAX,5600.0,FORTALEZA DENDÊ
13 PRO MAX,5600.0,FORTALEZA CONJUNTO PALMEIRAS
13 PRO MAX,5699.0,FORTALEZA PAPICU
13 PRO MAX,5699.0,FORTALEZA MEIRELES
13 PRO,5700.0,FORTALEZA JOSÉ BONIFÁCIO
14 PRO,5700.0,FORTALEZA ENGENHEIRO LUCIANO CAVALCANTE
12 PRO MAX,5750.0,FORTALEZA PARANGABA
13 PRO MAX,5799.0,FORTALEZA EDSON QUEIROZ
13 PRO MAX,5800.0,MARANGUAPE GUABIRABA
13 PRO MAX,5800.0,FORTALEZA JACARECANGA
13 PRO MAX,5800.0,FORTALEZA ALDEOTA
13 PRO MAX,5800.0,FORTALEZA AEROLÂNDIA
13 PRO MAX,5800.0,FORTALEZA RODOLFO TEÓFILO
13 PRO,5800.0,CAUCAIA CUMBUCO
13 PRO MAX,5800.0,FORTALEZA VILA VELHA
13 PRO MAX,5850.0,FORTALEZA MESSEJANA
13 PRO,5850.0,EUSÉBIO COAÇU
13 PRO MAX,5890.0,FORTALEZA MEIRELES
14 PRO,5890.0,FORTALEZA DE LOURDES
13 PRO MAX,5950.0,FORTALEZA ALDEOTA
13 PRO MAX,5950.0,FORTALEZA CIDADE 2000
12 PRO MAX,5999.0,FORTALEZA JOSÉ BONIFÁCIO
13 PRO MAX,5999.0,FORTALEZA JOAQUIM TÁVORA
13 PRO MAX,6000.0,FORTALEZA VARJOTA
13 PRO MAX,6000.0,FORTALEZA JÓQUEI CLUBE
12 PRO MAX,6000.0,FORTALEZA EDSON QUEIROZ
13 PRO MAX,6000.0,FORTALEZA RODOLFO TEÓFILO
13 PRO,6000.0,MARACANAÚ TIMBÓ
13 PRO MAX,6200.0,FORTALEZA ANTÔNIO BEZERRA
13 PRO MAX,6250.0,FORTALEZA MEIRELES
13 PRO MAX,6290.0,FORTALEZA ALDEOTA
14 PRO,6299.0,FORTALEZA TAUAPE
14 PRO,6299.0,FORTALEZA TAUAPE
14 PRO MAX,6450.0,MARACANAÚ NOVO MARACANAÚ
14 PRO,6499.0,CAUCAIA TABAPUÁ
14 PRO MAX,6499.0,FORTALEZA PAPICU
13 PRO MAX,6500.0,FORTALEZA TAUAPE
13 PRO MAX,6500.0,FORTALEZA DIONISIO TORRES
13 PRO MAX,6800.0,FORTALEZA COCÓ
14 PRO MAX,6900.0,FORTALEZA MARAPONGA
14 PRO MAX,6999.0,MARANGUAPE CENTRO
14 PRO MAX,7190.0,FORTALEZA ITAPERI
14 PRO MAX,7200.0,FORTALEZA SAPIRANGA-COITÉ
14 PRO MAX,7399.0,FORTALEZA MEIRELES
13 PRO MAX,7500.0,FORTALEZA PARQUE PRESIDENTE VARGAS
14 PRO MAX,7500.0,FORTALEZA MANOEL SÁTIRO
14 PRO MAX,7500.0,FORTALEZA MUCURIPE
13 PRO,7500.0,MARACANAÚ PAJUÇARA
